tags,location,isReservationRequired,arePetsPermitted,activities,amenities,doFeesApply,season,duration
"['hike', 'VIIS', 'Reef Bay Trail', 'Guided Hike', 'hiking']",Reef Bay Trailhead,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-4 Hours
[],Ajo Mountain Drive,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",2-5 Hours
"['things to do', 'Junior Ranger', 'children', 'families', 'app', 'badge', 'fun', 'learning']","In the Park, At Home, or At School",false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-120 Minutes
"['things to do', 'Independence National Historical Park', 'Benjamin Franklin', 'benjamin franklin museum', 'Glass Armonica']",Benjamin Franklin Museum,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['backcountry', 'Valles Caldera', 'hike', 'hiking', 'trail']",Cerro Seco Trailhead,false,false,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,"['Spring', 'Summer', 'Fall']",5-7 Hours
"['hike', 'hiking', 'rapids', 'Rapids Bridge', 'forest', 'creek', 'Rock Creek Park', 'Rock Creek', 'White Horse Trail']",Rapids Bridge,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Metro Accessible', 'nama', 'National Mall', 'history', 'Pets', 'National Mall and Memorial Parks']",National Mall,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-7 Days
"['President Theodore Roosevelt', 'Theodore Roosevelt Birthplace National Historic Site', 'Theodore Roosevelt', 'TR']",,true,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['backcountry', 'hiking', 'hike', 'trail', 'Valles Caldera']",La Garita Trailhead,false,false,"[{'id': '7C37B79B-D02D-49EB-9020-3DB8299B748A', 'name': 'Backcountry Hiking'}]",[],false,"['Spring', 'Summer', 'Fall']",3-5 Hours
[],Self-guided exhibit area,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10 Minutes
"['presidential homes', 'president', 'family activities', 'kid activities', 'Cell Phone Tour', 'Pets']",James A. Garfield National Historic Site,true,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Boston National Historical Park', 'Old North Church', 'American Revolution', 'Freedom Trail', 'African American History', 'indigenous history']",Old North Church,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Spring', 'Summer', 'Fall']",0-35 Minutes
"['fishing', 'fishing regulations']",Manzanita Lake,false,false,"[{'id': 'AE42B46C-E4B7-4889-A122-08FE180371AE', 'name': 'Fishing'}]",[],false,"['Summer', 'Fall']",0-10 Hours
"['Guided Tour', 'Steamtown', 'Steamtown NHS', 'Steamtown National Historic Site', 'locomotive', 'trains', 'tour', 'things to do', 'ranger guided', 'shop tour', 'locomotive shop']",Locomotive Shop,false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",45-60 Minutes
"['Orientation film', 'movie', 'film', 'Steamtown', 'Steamtown NHS', 'Steamtown National Historic Site', 'Steel and Steam', 'railroad', 'train', 'theater']",History Museum,false,false,"[{'id': '0C0D142F-06B5-4BE1-8B44-491B90F93DEB', 'name': 'Park Film'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",18 Minutes
"['store', 'bookstore', 'museum shop', 'museum store', 'Souvenir', 'SOUVENIRS', 'Eastern National', 'Eastern National bookstore', 'americas national parks store', 'Americas National Parks', 'Steamtown', 'Steamtown NHS', 'Steamtown National Historic Site', 'train', 'trains', 'locomotive', 'locomotives', 'passport', 'passport stamp']",Oil House Building,false,false,"[{'id': '467DC8B8-0B7D-436D-A026-80A22358F615', 'name': 'Bookstore and Park Store'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-20 Minutes
"['Steamtown', 'Steamtown NHS', 'Steamtown National Historic Site', 'railroad', 'trains', 'history', 'Museum']",History Museum,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",15-45 Minutes
"['Junior Ranger', 'Junior Ranger Activity', 'Junior Ranger badges', 'junior ranger booklet', 'Junior Ranger Activity Booklet', 'train', 'Train History', 'locomotive', 'Steamtown', 'Steamtown National Historic Site', 'Steamtown NHS', 'youth', 'youth activities', 'Youth engagement', 'Youth in Parks', 'stewardship']",,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Junior Ranger badges', 'junior ranger booklet', 'Junior Ranger Activity Booklet', 'train', 'Train History', 'locomotive', 'Steamtown', 'Steamtown NHS', 'Steamtown National Historic Site', 'youth', 'youth activities', 'Youth engagement', 'Youth in Parks', 'stewardship', 'Explorer', 'railroad explorer', 'kids']",,false,false,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['William Henry Jackson', 'Scotts Bluff National Monument', 'art', 'Photography', 'painting']",The Scotts Bluff National Monument Visitor Center,false,false,"[{'id': '09DF0950-D319-4557-A57E-04CD2F63FF42', 'name': 'Arts and Culture'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-30 Minutes
"['Yellowstone National Park', 'Yellowstone National Park bike trail', 'Canyon Area', 'biking', 'Mount Washburn', 'Bike Trail']",Yellowstone National Park,false,false,"[{'id': '299CB934-88DC-474F-A33D-E43E29A149C2', 'name': 'Mountain Biking'}]",[],false,['Summer'],2-5 Hours
"['mount rainier', 'Mount Rainier National Park', 'paradise', 'Skyline Trail', 'WWII', '10th Mountain Division', '10th Mountain Division Memorial', 'World War II', 'ski troops']",Paradise,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Spring', 'Summer', 'Fall']",30-60 Minutes
"['Lowell National Historical Park', 'industrial revolution', ""Women's History"", 'labor', 'mills']",Boott Cotton Mills Museum (115 John Street),false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",30-120 Minutes
"['hydrothermal areas', 'volcanoes', 'scenic views']",Sulphur Works hydrothermal area,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",10 Minutes
"['Shenandoah National Park', 'hiking']",Central District (Mile 46.5),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Acadia National Park', 'tidepooling', 'tidepools', 'mount desert island', 'west side', 'seawall', 'marine wildlife', 'coastal']",Wonderland Trail,false,true,"[{'id': '0B685688-3405-4E2A-ABBA-E3069492EC50', 'name': 'Wildlife Watching'}]",[],false,"['Spring', 'Summer', 'Fall']",
"['astronomy', 'night sky', 'stargazing']",,false,true,"[{'id': 'D37A0003-8317-4F04-8FB0-4CF0A272E195', 'name': 'Stargazing'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Rocky Mountain National Park', 'fire', 'fire lookout', 'hiking', 'history', 'historic structure']",Grand Lake East Shore Trailhead,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],
"['Rocky Mountain National Park', 'lake hike', 'hiking']",Glacier Gorge Jct.,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],
"['hawks', 'Hawk Watch', 'raptors', 'Wildlife Viewing', 'migration', 'bird migration', 'birdwatching']","Mills River Overlook, Milepost 404.5",false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],false,['Fall'],
"['Death Valley National Park', 'Bird Watching', 'migration', 'bird migration', 'birdwatching']",,false,true,"[{'id': '5A2C91D1-50EC-4B24-8BED-A2E11A1892DF', 'name': 'Birdwatching'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Junior Ranger', 'American Revolution', 'Southern Campaign of American Revolution', 'frontier', 'Tennessee', 'Blue Ridge Mountains']",,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,[],
"['Rocky Mountain National Park', 'hiking', 'lake hike']",Bear Lake Trailhead,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],
"['Rocky Mountain National Park', 'lake hike', 'hiking']",Lumpy Ridge Trailhead,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],
[],Parking lot for Rubey Point Trail,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,['Summer'],2-3 Hours
"['Rocky Mountain National Park', 'hiking', 'lake hike']",Bear Lake Trailhead,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],
"['waterfalls', 'Rocky Mountain National Park', 'wild basin', 'hiking']",Wild Basin,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['ship', 'Richmond', 'California', 'WWII', 'home front', 'rosie the riveter', 'rosie', 'Shipyard']",SS Red Oak Victory Ship - Richmond Shipyard 3,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-1 Hours
"['rosie the riveter', 'WWII', 'home front', 'Richmond', 'California', 'historic']","Richmond, California.",false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
"['Rocky Mountain National Park', 'kawuneeche valley', 'waterfall']",East Inlet Trailhead,true,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,[],
"['Shenandoah National Park', 'hiking', 'waterfall']",North District (Mile 22.2),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",4-5 Hours
['Shenandoah National Park'],Central District (Mile 31.6),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",3-4 Hours
"['Midwest', 'fossils', 'paleontology', 'Junior Ranger']",,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",20-60 Minutes
"['Acadia National Park', 'mount desert island', 'East Side', 'park loop road', 'hiking', 'champlain mountain', 'summit', 'loops', 'precipice']",Precipice Trailhead,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Spring', 'Fall']",2-3 Hours
"['hiking', 'Shenandoah National Park']",Central District (Mile 45.5),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['hiking', 'Shenandoah National Park']",Central District (Mile 45.5),false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",2-3 Hours
"['Isle Royale National Park', 'Isle Royale', 'Greenstone Ridge Trail', 'backpacking', 'hiking', 'Lake Superior', 'Michigan', 'Midwest NPS']",Lookout Louise on Isle Royale National Park,false,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],false,"['Spring', 'Summer', 'Fall']",1 Day
"['Glen Canyon National Recreation Area', 'grand staircase escalante national monument', 'mormon pioneer', 'dirt road', 'Escalante', 'Lake Powell', 'hole in the rock', 'recreate responsibly', 'backcountry', 'wilderness area', 'scenic drives']","Hole-in-the-Rock Road, Escalante District",false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-14 Days
"['rosie the riveter', 'WWII', 'rosie', 'Richmond', 'California', 'exhibits', 'films', ""Women's History""]",Visitor Education Center,false,true,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['Acadia', 'Acadia National Park', 'drive', 'Scenic Drive', 'scenic', 'mount desert island', 'Cadillac', 'cadillac mountain', 'sunrise', 'sunset', 'reservation', 'vehicle reservation system', 'Mountain']",Cadillac Summit Road,true,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],true,"['Spring', 'Summer', 'Fall']",2 Hours
[],Denali Visitor Center,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
"['Grand Teton', 'Grand Teton National Park', 'Chapel', 'chapel of the transfiguration', 'moose', 'homestead']",Moose,false,false,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Spring', 'Summer', 'Fall']",5-60 Minutes
"['mount rainier', 'sunrise', 'night sky', 'star gazing', 'Family Friendly', 'Sourdough Ridge Trail', 'Silver Forest Trail', 'Sunrise Point', 'hiking']",Sunrise Area,false,true,"[{'id': 'D37A0003-8317-4F04-8FB0-4CF0A272E195', 'name': 'Stargazing'}]",[],true,['Summer'],30-120 Minutes
"['Civil War', 'Living History', 'ranger program', 'Fredericksburg and Spotsylvania National Military Park']",Locations vary,false,true,"[{'id': 'B204DE60-5A24-43DD-8902-C81625A09A74', 'name': 'Living History'}]",[],false,[],
"['Battle of Cedar Creek', 'Cedar Creek Battlefield', 'Shenandoah Valley', 'Shenandoah Valley Campaign', 'Shenandoah Valley Battlefields National Historic District', 'Civil War', 'Museum', 'Indoor activities', 'Museum Exhibit', 'CCBF', 'essentials']",Cedar Creek Battlefield Foundation Museum & Visitor Center,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],false,[],30-60 Minutes
"['Self-guided', 'Auto Tour', 'Cedar Creek Battlefield', 'Battle of Cedar Creek', 'auto', 'Virtual Tour', 'ranger-led', 'Guided Tours', 'Outdoor activities', 'essentials']",Visitor Center,false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-3 Hours
"['trails', 'walking tour', 'Civil War', 'Museum Exhibit', 'Museum', 'audio visual presentation', 'Gift Shop', 'Indoor activities']",Strasburg Visitor & Information Center,false,true,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,[],1-2 Hours
"['star party', 'night skies', 'Thoburns Redoubt', 'Outdoor activities', 'partner program']",Thoburn's Redoubt,false,true,"[{'id': 'D37A0003-8317-4F04-8FB0-4CF0A272E195', 'name': 'Stargazing'}]",[],false,[],
"['Morning Attack Trails', 'Cedar Creek Battlefield', 'Battle of Cedar Creek', 'Self-guided', 'walking tour', 'trail', 'Outdoor activities']",8739 Valley Pike,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
[],Belle Grove Plantation,false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",1-2 Hours
"['enslavement', 'Civil War to Civil Rights', 'cultural demonstration', 'Shenandoah Valley', 'African American History', 'african american', 'Slavery Abolition', 'Belle Grove Plantation']",,false,false,"[{'id': 'FAED7F97-3474-4C21-AB42-FB0768A2F826', 'name': 'Cultural Demonstrations'}]",[],false,[],
"['petroglyphs', 'kii pohaku', 'rock art', 'things to do', 'rock markings']",Petroglyphs (Kiʻi Pohaku),false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['history', 'Santa Fe Trail', ""Bent's Old Fort National Historic Site"", 'Junior Ranger']",Bent's Old Fort National Historic Site,false,true,"[{'id': 'DF4A35E0-7983-4A3E-BC47-F37B872B0F25', 'name': 'Junior Ranger Program'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
['ranger program'],,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Spring', 'Summer', 'Fall']",20-30 Minutes
['ranger program'],Chesapeake Map,false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],true,"['Summer', 'Fall']",30-45 Minutes
['ranger program'],Star Fort Historic Zone (Fee Area),false,false,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],true,"['Spring', 'Summer', 'Fall']",10-15 Minutes
['ranger program'],,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,"['Spring', 'Summer', 'Fall']",30-45 Minutes
"['geology', 'hike', 'hiking', 'Easy hike', 'water access trail', 'grotto', 'Bryce Canyon National Park', 'Mossy Cave Trail']",Mossy Cave,false,false,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['Pets', 'things to do', 'hiking', 'picnicking', 'dogs', 'Cats']",,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Yellowstone National Park', 'trail', 'day hike']",Canyon Village Area,false,false,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Summer', 'Fall']",
"['Oak Ridge Feature', 'Oak Ridge Museums', 'Oak Ridge', 'Explore Museums', 'Have Family Fun']",Oak Ridge History Museum,false,false,"[{'id': 'C8F98B28-3C10-41AE-AA99-092B3B398C43', 'name': 'Museum Exhibits'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",
"['Millbrook Village', 'historic village', 'interpretation', 'lantern walks', 'historic interpretation', 'history', 'Living History', 'mill']",,true,true,"[{'id': '09DF0950-D319-4557-A57E-04CD2F63FF42', 'name': 'Arts and Culture'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",
"['cliff trail', 'hiking', 'scenic views', 'Delaware Water Gap National Recreation Area', 'DEWA', 'Delaware Water Gap NRA']",Cliff Trail at Hackers Trailhead,false,true,"[{'id': '45261C0A-00D8-4C27-A1F8-029F933A0D34', 'name': 'Front-Country Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",1-4 Hours
"['McDade Recreational Trail', 'biking', 'Family Friendly']",,false,true,"[{'id': '7CE6E935-F839-4FEC-A63E-052B1DEF39D2', 'name': 'Biking'}]",[],true,"['Spring', 'Summer', 'Fall']",
"['McDade Recreational Trail', 'snowshoeing', 'cross-country skiing', 'winter', 'winter activities']",McDade Recreational Trail,false,true,"[{'id': '01D717BC-18BB-4FE4-95BA-6B13AD702038', 'name': 'Snowshoeing'}]",[],false,['Winter'],
"['drive', 'Scenic Drive', 'Grand Teton', 'Grand Teton National Park', 'Moose Wilson', 'mountains']",Moose-Wilson,false,true,"[{'id': '0B4A5320-216D-451A-9990-626E1D5ACE28', 'name': 'Scenic Driving'}]",[],false,"['Spring', 'Summer', 'Fall']",20-60 Minutes
"['Mount Rainier History', 'mount rainier', 'Mount Rainier National Park', 'walking tour', 'architecture', 'historic architecture', 'NPS Rustic', 'historic landmark', 'historic landscape preservation', 'longmire', 'longmire bridge', 'parkitecture']",Longmire Historic District,false,true,"[{'id': 'A0631906-9672-4583-91DE-113B93DB6B6E', 'name': 'Self-Guided Tours - Walking'}]",[],true,"['Winter', 'Spring', 'Summer', 'Fall']",60 Minutes
"['arches', 'arches national park']",,true,false,"[{'id': '4A58AF13-E8FB-4530-B41A-97DF0B0C77B7', 'name': 'Backcountry Camping'}]",[],true,[],
"['hiking', 'petroglyphs', 'inscriptions', 'Spanish', 'Native American', 'Westward Expansion', 'Union Pacific Railroad']",El Morro National Monument,false,true,"[{'id': 'BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA', 'name': 'Hiking'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",30-60 Minutes
"['Civil War', 'Manassas National Battlefield Park']",,false,true,"[{'id': 'B33DC9B6-0B7D-4322-BAD7-A13A34C584A3', 'name': 'Guided Tours'}]",[],false,[],45-60 Minutes
"['passport stamp', 'passport book', 'Cedar Creek and Belle Grove National Historical Park', 'Belle Grove Plantation', 'Cedar Creek Battlefield Foundation', 'Hupps Hill Civil War Park', 'visitor center', 'get started']",Cedar Creek and Belle Grove National Historical Park,false,true,"[{'id': 'C7D5A145-F8EB-4C37-9E92-2F6C6206B196', 'name': 'Self-Guided Tours - Auto'}]",[],false,"['Winter', 'Spring', 'Summer', 'Fall']",5-45 Minutes
